"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y","focal_rac_vect"
"939",0,-83,0.747623383998871,277.201690673828,0.0119519764557481,35.0879592895508,10.3714256286621,-4.70833333333333,58.875,-0.00972863778647544
"943",0,-112,0.264547288417816,261.623138427734,0.00258331489749253,35.289234161377,13.5668115615845,-5.79166666666667,48.875,-0.472103096560831
"950",0,-2788,0.269822001457214,252.862808227539,0.00386189925484359,35.5808563232422,15.7796573638916,-4.20833333333333,45.7916666666667,-1.79065458796411
"951",0,-67,0.417127281427383,280.68212890625,0.00369635317474604,34.9058685302734,10.5363521575928,4.04166666666666,56.2916666666667,-1.3407525730272
"952",0,-142,0.396345615386963,263.100158691406,0.00547922868281603,35.4026832580566,13.5599336624146,-8.54166666666667,49.375,-0.793876452280001
"955",0,-15,0.297428607940674,264.805999755859,0.0065184491686523,34.7586669921875,13.2436428070068,-2.79166666666667,48.7083333333333,-0.401893572699463
"956",0,-47,0.317739754915237,279.052886962891,0.0023725526407361,34.7522315979004,10.8977098464966,4.79166666666666,55.2916666666667,0.0340877576405652
"957",0,-3245,0.221480116248131,250.938064575195,0.00351825170218945,35.5857086181641,16.276819229126,-3.54166666666667,45.0416666666667,-1.09835842570823
"962",0,-2469,0.318987935781479,252.205017089844,0.00623765820637345,35.6985969543457,15.5912132263184,-9.79166666666667,43.125,-0.0605842122368469
"963",0,-90,0.436604201793671,278.960998535156,0.00497727049514651,34.9571228027344,10.6823797225952,0.875,56.125,-0.134860479119209
"970",0,-19,1.29005825519562,275.003997802734,0.0474659018218517,34.0518417358398,12.8254947662354,0.958333333333332,50.0416666666667,-0.0387095214563564
