"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y"
"1301",0,0.872734340208094,-0.631476211079376,2.77044734804377,-0.813214817536485,-3.25714214326234,-1.42144511504881,22.375,65.7916666666667
"1302",0,-1.31125420197265,-0.410221481398381,0.759958332030462,-0.473156741263538,0.365514011715697,-1.28926142450968,-5.29166666666667,68.625
"1303",0,0.81447738442971,1.21454337218524,-0.39476571276415,0.984768695093653,0.394383048342569,0.0739972765131588,-4.79166666666667,59.375
"1304",0,0.135460199857214,0.446437499791123,-0.0502375969191551,0.541306611166021,0.348658047437803,-0.202502572351428,5.04166666666666,64.2083333333333
"1305",0,0.192422556618301,-0.366114927464621,-0.583542375933195,-0.189201450607484,0.400351832699932,0.260229050546407,-16.4583333333333,57.2916666666667
"1306",0,-1.29960281081697,-0.463388339778102,0.51559955097353,-0.510898900002517,0.370969371360126,-0.906214341331755,-0.958333333333336,67.5416666666667
"1307",0,0.797647597204844,-0.717216724786568,-1.04294791779982,-0.467238404091547,0.389332299349942,1.42877023481084,-3.70833333333334,46.7083333333333
"1308",0,-1.03938840834019,-0.369561929878526,0.507161446697959,-0.44673884141273,0.379234798615912,-0.907819989975808,0.958333333333332,69.0416666666667
"1309",0,0.797647597204844,1.02332131187635,-0.508018979727591,1.03837610332043,0.391447289387129,0.30037892770706,-8.45833333333333,56.7083333333333
"1310",0,0.812535485903764,0.769926494484666,-0.623420110243632,0.722492136091107,0.380737765076609,0.541342450143419,-10.625,52.375
"1311",0,0.822892278042143,-1.51528156005794,1.95973157245973,-1.15394098664245,-2.90938983634101,-0.271599944902776,18.4583333333333,56.2083333333333
"1312",0,0.141285895435053,-0.380011888466521,-0.549938486440746,-0.258815768907766,0.394112123537302,0.10449817480292,-14.875,59.125
"1313",0,0.655889004810776,0.813587872378361,-0.14538399799283,0.799599334251301,0.29057221332746,-0.170477327619706,3.54166666666666,60.875
"1314",0,0.839074765758361,-1.59586926250025,-1.66353774368132,-0.805007214219172,0.696886138289693,2.39069709916099,15.2916666666667,43.7916666666667
"1315",0,-2.07247842414353,-0.322321800959635,-1.02109892771423,0.194972324803779,0.437120326025967,1.32520771329799,-7.20833333333333,46.7083333333333
"1316",0,0.376255617074534,0.337658741394096,-0.264667100129533,0.2541344310778,0.39531307546098,-0.147161755905158,-1.20833333333334,61.875
"1317",0,0.807357089834574,0.0461825613366436,-0.634676381246053,-0.138516896128334,0.376240857448193,0.6924550255413,-8.95833333333333,50.9583333333333
"1318",0,0.826776075094036,0.664575158028529,2.27635289356091,-0.526921840950618,-3.1691354402791,-0.638405586115137,24.9583333333333,59.7083333333333
"1319",0,-0.687257475635295,-0.366138563892761,-0.357375333685933,-0.331482087644378,0.386099855525782,-0.0918312768522803,-19.4583333333333,61.2083333333333
"1320",0,-1.29118791720454,-0.279490355400766,-0.83200592002554,-0.133864507308307,0.41675166619912,0.746548370055137,-16.0416666666667,52.5416666666667
"1321",0,-0.501482516653115,0.421127220928852,0.351638572226754,0.169514150884095,0.367002765727593,-0.719829881204202,-5.54166666666667,63.2083333333333
"1322",0,-0.503424415179062,-1.40145740327658,-1.25888680873351,-0.765778846182898,0.4561348059655,1.63820275167526,-11.7083333333333,43.0416666666667
"1323",0,0.828717973619982,-0.699877936210061,-0.849319995686192,-0.67011366144888,0.384687049287165,0.856273095586293,-5.04166666666667,48.125
"1324",0,-0.061966150280642,-0.100435740884402,0.10333512932423,-0.0878989188528612,0.377869515252973,-0.452817803751376,3.79166666666666,66.375
