"","pb","bathy","chlomean","ppmean","odismean","salinity","tempmean","x","y","focal_rac_vect"
"129",1,-38,0.512362480163574,276.845062255859,0.00456405011937022,34.3178825378418,11.6218843460083,4.25,53.75,1.06159256722491
"130",1,-65,0.763052999973297,270.353668212891,0.015092165209353,35.1191635131836,11.8255710601807,-10.25,53.75,1.17348938203814
"131",1,-34,0.69792377948761,277.279876708984,0.00906556658446789,34.0470504760742,11.6907873153687,4.75,53.75,1.09776104869136
"132",1,-50,0.559056460857391,273.551635742188,0.00492149218916893,34.1010208129883,11.3693170547485,-4.75,53.75,1.0887671914247
"133",1,-119,0.681288957595825,269.275329589844,0.0140634085983038,35.3021125793457,12.1640615463257,-10.75,53.75,1.2084903070811
"134",1,-27,0.363619059324265,277.012176513672,0.00321111502125859,34.537971496582,10.966121673584,2.25,53.75,1.06078753258715
"135",1,-36,0.347646981477737,276.863494873047,0.00272393692284822,34.5273094177246,11.1765270233154,2.75,53.75,1.05802685777589
"136",1,-29,0.844671726226807,278.101531982422,0.01318843010813,33.6052207946777,11.6841316223145,5.25,53.75,1.13418390003809
"137",1,-25,0.882432043552399,278.993133544922,0.0161780659109354,33.1327209472656,11.607533454895,5.75,53.75,1.16454698476933
"139",1,-35,0.675757586956024,277.948852539062,0.00833140034228563,33.6145706176758,11.3812494277954,6.75,54.25,1.28264326031462
"141",1,-46,0.445418238639832,277.794250488281,0.00416668131947517,34.6059074401855,10.5671453475952,1.25,54.25,1.10737025890269
"142",1,-48,0.299995601177216,277.029022216797,0.00184996775351465,34.5763626098633,11.4669418334961,4.25,54.25,1.27164439329462
"143",1,-28,0.863674998283386,276.561828613281,0.0097298976033926,33.4133415222168,11.2927808761597,-3.75,54.25,1.14346377796929
"144",1,-44,0.400296032428741,277.704467773438,0.00337999779731035,34.6537055969238,10.7401094436646,1.75,54.25,0.244883524358459
"145",1,-44,0.350841462612152,276.72265625,0.00222216569818556,34.4581260681152,11.5390720367432,4.75,54.25,1.1177360590884
"146",1,-37,0.708292305469513,278.746612548828,0.0101889818906784,33.0624542236328,11.2742748260498,7.25,54.25,1.08791718275778
"147",1,-25,0.728671550750732,275.322387695312,0.00671382853761315,33.7273254394531,11.2414722442627,-4.25,54.25,-0.283375163102208
"148",1,-41,0.367826133966446,277.543426513672,0.00293962354771793,34.667724609375,10.9470109939575,2.25,54.25,1.13522553299051
"149",1,-31,0.765014469623566,279.600006103516,0.010650890879333,32.370475769043,11.2445077896118,7.75,54.25,1.08634533423629
"150",1,-8,0.647347927093506,274.342651367188,0.00634358776733279,34.0355415344238,11.2206268310547,-4.75,54.25,1.07278345784084
"151",1,-44,0.33849960565567,277.421905517578,0.00261725997552276,34.6654891967773,11.1065053939819,2.75,54.25,1.13973142063298
"152",1,-110,0.646060466766357,273.8017578125,0.00677627604454756,34.2560195922852,11.1768808364868,-5.25,54.25,1.06339974713404
"153",1,-41,0.431289285421371,276.684234619141,0.00299652642570436,34.3023223876953,11.565146446228,5.25,54.25,0.577764024033824
"154",1,-19,0.735589981079102,274.421997070312,0.00952559430152178,34.2290840148926,11.1355838775635,-5.75,54.25,1.17709055793679
"155",1,-36,0.517941176891327,277.035400390625,0.00476802047342062,34.1425094604492,11.5625801086426,5.75,54.25,1.05289109158689
"156",1,-13,1.11364722251892,282.537689208984,0.017870219424367,31.229772567749,11.2613735198975,8.25,54.25,0.447707600711526
